0.007423,0.999947,-0.007102,0.999745,-0.007270,0.021364,0.021311,-0.007259,-0.999747,-44.778006,17.118977,2416.320176,1778.862271,-0.015854,-0.024641,1653.572358,1078.608408
-0.013954,-0.999902,-0.001264,-0.914095,0.013268,-0.405283,0.405260,-0.004500,-0.914190,-118.954815,-351.540001,2294.079175,1778.862271,-0.015854,-0.024641,1620.320137,1114.727346
-0.011252,-0.999935,0.001585,-0.910944,0.009597,-0.412419,0.412377,-0.006085,-0.910993,137.797539,-329.585949,2306.554285,1778.862271,-0.015854,-0.024641,1567.893041,1095.883191
-0.849673,0.527301,-0.003041,0.487160,0.782759,-0.387251,-0.201817,-0.330518,-0.921969,-141.859641,-367.069055,2263.749479,1778.862271,-0.015854,-0.024641,1655.439721,1100.141111
-0.846402,0.532529,-0.003989,0.491131,0.777666,-0.392461,-0.205895,-0.334139,-0.919760,110.248843,-356.188935,2296.502659,1778.862271,-0.015854,-0.024641,1635.234113,1105.620556
0.828276,0.560277,-0.006953,0.512643,-0.762750,-0.394221,-0.226176,0.322960,-0.918989,-72.418414,-332.808352,2272.385298,1778.862271,-0.015854,-0.024641,1631.322065,1097.402934
0.829085,0.559094,-0.005664,0.510933,-0.761702,-0.398445,-0.227082,0.327451,-0.917175,182.949092,-320.466020,2270.520707,1778.862271,-0.015854,-0.024641,1600.070130,1095.044003
